SurveyCode,Year,Survey,SurveyRep,Date,Station,TimeStart,TowDuration,Index,Region,RegionFlaSH,Depth,ECSurfacePreTow,ECBottomPreTow,TempSurf,Secchi,Chl-a,TotalMeter,Volume,Acanthomysis aspera ,Acanthomysis hwanhaiensis,Alienacanthomysis macropsis,Deltamysis holmquistae,Hyperacanthomysis longirostris,Neomysis kadiakensis,Neomysis mercedis,Unidentified mysid
19770602,1977,6,2,6/24/1977,NZ030,,10.0,0,SuiBay,Other,,24000,,19.8,80,4.00,25916,48.75,0,0,0,0,0,0,0,0
19770602,1977,6,2,6/24/1977,NZ032,,10.0,1,SuiMar,Other,,22200,,22.1,90,4.00,27653,52.01,0,0,0,0,0,0,0,0
19770602,1977,6,2,6/27/1977,NZ033,,10.0,0,SuiMar,Other,,22500,,23.1,100,11.00,29232,54.98,0,0,0,0,0,0,0.012471033,0
19770602,1977,6,2,6/27/1977,NZ034,,10.0,0,SuiMar,Other,,15000,,21.7,43,10.00,28836,54.24,0,0,0,0,0,0,1.515406656,0
19770602,1977,6,2,6/24/1977,NZ036,,10.0,0,SuiBay,Other,,22500,,20.3,71,4.00,31031,58.37,0,0,0,0,0,0,0,0
19770602,1977,6,2,6/24/1977,NZ038,,10.0,0,SuiBay,Other,,22000,,20.6,95,4.00,28061,52.78,0,0,0,0,0,0,0,0
19770602,1977,6,2,6/24/1977,NZ040,,10.0,0,SuiBay,Other,,18000,,21.0,51,5.00,27536,51.79,0,0,0,0,0,0,0,0
19770602,1977,6,2,6/27/1977,NZ042,,10.0,1,SuiBay,Other,,30800,,19.3,73,1.00,31931,60.06,0,0,0,0,0,0,0.004487665,0
19770602,1977,6,2,6/27/1977,NZ044,,10.0,0,SuiBay,Other,,26000,,19.7,85,1.00,33677,63.34,0,0,0,0,0,0,0.142127631,0
19770602,1977,6,2,6/27/1977,NZ046,,10.0,0,SuiBay,Other,,24500,,19.8,72,2.00,31222,58.73,0,0,0,0,0,0,0.134412456,0
19770602,1977,6,2,6/27/1977,NZ048,,10.0,1,SuiBay,Other,,22300,,20.3,73,4.00,31647,59.52,0,0,0,0,0,0,0,0
19770602,1977,6,2,6/27/1977,NZ050,,10.0,0,SuiBay,Other,,20800,,20.1,64,4.00,32320,60.79,0,0,0,0,0,0,0.634164056,0
19770602,1977,6,2,6/27/1977,NZ052,,10.0,0,SuiBay,Other,,18800,,20.4,63,5.00,32841,61.77,0,0,0,0,0,0,0.186632368,0
19770602,1977,6,2,6/27/1977,NZ054,,10.0,1,SuiBay,Other,,18000,,20.6,60,5.00,31556,59.35,0,0,0,0,0,0,0.3834547,0
19770602,1977,6,2,6/27/1977,NZ056,,10.0,0,WestDel,Other,,16350,,20.7,47,8.00,31514,59.27,0,0,0,0,0,0,3.719321064,0
19770602,1977,6,2,6/27/1977,NZ058,,10.0,0,WestDel,Other,,15500,,20.7,42,8.00,30978,58.27,0,0,0,0,0,0,1.460715882,0
19770602,1977,6,2,6/27/1977,NZ060,,10.0,1,WestDel,Other,,12900,,21.2,42,10.00,29742,55.94,0,0,0,0,0,0,3.097664917,0
19770602,1977,6,2,6/21/1977,NZ062,,10.0,0,WestDel,Other,,11100,,19.3,29,7.00,32849,61.79,0,0,0,0,0,0,3.661485555,0
19770602,1977,6,2,6/21/1977,NZ064,,10.0,1,SacR,Other,,8350,,19.0,25,9.00,32983,62.04,0,0,0,0,0,0,4.77664787,0
19770602,1977,6,2,6/21/1977,NZ066,,10.0,0,SacR,Other,,4900,,19.0,28,6.00,33053,62.17,0,0,0,0,0,0,20.76380288,0
19770602,1977,6,2,6/21/1977,NZ068,,10.0,0,SacR,Other,,2200,,19.2,27,5.00,30758,57.85,0,0,0,0,0,0,17.62683633,0
19770602,1977,6,2,6/21/1977,NZ070,,10.0,0,SacR,Other,,875,,19.1,29,8.00,28725,54.03,0,0,0,0,0,0,33.12792626,0
19770602,1977,6,2,6/21/1977,NZ071,,10.0,0,NorDel,CS/DWSC,,545,,20.2,29,12.00,31301,58.87,0,0,0,0,0,0,20.45820658,0
19770602,1977,6,2,6/23/1977,NZ072,,10.0,0,SJR,Other,,9580,,21.3,48,9.00,32931,61.94,0,0,0,0,0,0,9.218488111,0
19770602,1977,6,2,6/23/1977,NZ074,,10.0,1,SJR,Other,,8400,,21.4,42,9.00,32564,61.25,0,0,0,0,0,0,8.49703893,0
19770602,1977,6,2,6/23/1977,NZ076,,10.0,0,SJR,Other,,7350,,21.6,45,8.00,31973,60.14,0,0,0,0,0,0,18.29624305,0
19770602,1977,6,2,6/23/1977,NZ078,,10.0,0,SJR,Other,,5450,,22.4,50,6.00,32578,61.28,0,0,0,0,0,0,12.6233035,0
19770602,1977,6,2,6/23/1977,NZ080,,10.0,1,SJR,Other,,3100,,21.6,63,3.00,31581,59.40,0,0,0,0,0,0,5.17542388,0
19770602,1977,6,2,6/23/1977,NZ082,,10.0,0,SJR,Other,,1920,,21.4,71,2.00,32593,61.30,0,0,0,0,0,0,0.376245084,0
19770602,1977,6,2,6/23/1977,NZ084,,10.0,0,SJR,Other,,920,,21.4,70,2.00,35160,66.13,0,0,0,0,0,0,1.137818943,0
19770602,1977,6,2,6/23/1977,NZ086,,10.0,1,SJR,Other,,660,,22.2,73,2.00,29972,56.37,0,0,0,0,0,0,0.408882078,0
19770602,1977,6,2,6/23/1977,NZ088,,10.0,0,SJR,Other,,653,,23.1,68,3.00,31344,58.95,0,0,0,0,0,0,0.29194339,0
19770602,1977,6,2,6/23/1977,NZ090,,10.0,0,EastDel,Other,,544,,24.0,46,4.00,33007,62.08,0,0,0,0,0,0,3.7615302,0
19770602,1977,6,2,6/23/1977,NZ092,,10.0,1,EastDel,Other,,585,,24.9,40,4.00,34391,64.69,0,0,0,0,0,0,14.19598779,0
19770602,1977,6,2,6/22/1977,NZ098,,10.0,0,SoDel,Other,,715,,22.8,60,2.00,35048,65.92,0,0,0,0,0,0,0.010706421,0
19770602,1977,6,2,6/21/1977,NZ099,,10.0,0,NorDel,CS/DWSC,,460,,19.4,17,7.00,36560,68.77,0,0,0,0,0,0,25.77593214,0
19770602,1977,6,2,6/22/1977,NZ100,,10.0,0,NorDel,Other,,405,,18.9,41,17.00,31003,58.31,0,0,0,0,0,0,0.154922148,0
19770602,1977,6,2,6/22/1977,NZ104,,10.0,0,SJR,Other,,2950,,20.7,44,3.00,34934,65.71,0,0,0,0,0,0,0.046643999,0
19770602,1977,6,2,6/21/1977,NZ155,,10.0,0,NorDel,CS/DWSC,,410,,19.1,19,7.80,30590,57.54,0,0,0,0,0,0,42.07553925,0
19770602,1977,6,2,6/21/1977,NZ165,,10.0,0,NorDel,CS/DWSC,,736,,19.6,11,4.20,37229,70.02,0,0,0,0,0,0,5.572072523,0
19770602,1977,6,2,6/22/1977,NZC09,,10.0,0,SoDel,Other,,860,,22.9,41,2.00,35356,66.50,0,0,0,0,0,0,0.006667954,0
19770602,1977,6,2,6/21/1977,NZD11,,10.0,0,WestDel,Other,,9400,,19.3,27,8.00,30149,56.71,0,0,0,0,0,0,0.85059044,0
19770602,1977,6,2,6/22/1977,NZD14,,10.0,0,SJR,Other,,3650,,21.7,35,3.00,35814,67.36,0,0,0,0,0,0,0.003651279,0
19770602,1977,6,2,6/23/1977,NZD15,,10.0,0,SJR,Other,,4000,,21.7,53,4.00,35723,67.19,0,0,0,0,0,0,0.543692847,0
19770602,1977,6,2,6/22/1977,NZD19,,10.0,0,SoDel,Other,,1880,,21.4,43,2.00,25971,48.85,0,0,0,0,0,0,0.013006679,0
19770602,1977,6,2,6/22/1977,NZD28,,10.0,1,SoDel,Other,,1339,,23.2,49,2.00,35533,66.83,0,0,0,0,0,0,0.031718896,0
19770602,1977,6,2,6/22/1977,NZM06,,10.0,0,NEDel,Other,,248,,20.1,37,3.00,33408,62.84,0,0,0,0,0,0,2.917683006,0
19770602,1977,6,2,6/22/1977,NZM07,,10.0,0,NEDel,Other,,209,,20.4,35,4.00,34207,64.34,0,0,0,0,0,0,2.648296273,0
19770602,1977,6,2,6/23/1977,NZM10,,10.0,2,EastDel,Other,,355,,25.6,39,4.00,35884,67.49,0,0,0,0,0,0,0.659220038,0
19770602,1977,6,2,6/24/1977,NZS42,,10.0,2,SuiMar,Other,,22500,,21.4,95,4.00,29621,55.71,0,0,0,0,0,0,0.010957538,0
19770701,1977,7,1,7/11/1977,NZ020,,10.0,0,SuiBay,Other,,30385,,19.8,90,2.00,31186,58.66,0,0,0,0,0,0,0.043608729,0
19770701,1977,7,1,7/11/1977,NZ022,,10.0,0,SuiBay,Other,,28840,,19.9,83,2.00,31048,58.40,0,0,0,0,0,0,0,0
19770701,1977,7,1,7/11/1977,NZ024,,10.0,0,SuiBay,Other,,26780,,20.0,50,2.00,34027,64.00,0,0,0,0,0,0,0.001676792,0
19770701,1977,7,1,7/11/1977,NZ028,,10.0,1,SuiBay,Other,,22454,,21.3,71,4.00,31993,60.18,0,0,0,0,0,0,0,0
19770701,1977,7,1,7/11/1977,NZ030,,10.0,0,SuiBay,Other,,24205,,20.8,50,4.00,25561,48.08,0,0,0,0,0,0,0,0
19770701,1977,7,1,7/11/1977,NZ032,,10.0,1,SuiMar,Other,,22454,,22.2,61,20.00,34591,65.06,0,0,0,0,0,0,0,0
19770701,1977,7,1,7/12/1977,NZ033,,10.0,0,SuiMar,Other,,23484,,21.1,70,9.00,31435,59.13,0,0,0,0,0,0,0,0
19770701,1977,7,1,7/12/1977,NZ034,,10.0,0,SuiMar,Other,,15656,,20.9,44,7.00,27448,51.63,0,0,0,0,0,0,0.71504748,0
19770701,1977,7,1,7/11/1977,NZ036,,10.0,0,SuiBay,Other,,23175,,21.4,65,4.00,33409,62.84,0,0,0,0,0,0,0,0
19770701,1977,7,1,7/11/1977,NZ038,,10.0,0,SuiBay,Other,,21115,,20.9,62,5.00,33107,62.27,0,0,0,0,0,0,0,0
19770701,1977,7,1,7/11/1977,NZ040,,10.0,0,SuiBay,Other,,18540,,21.2,52,7.00,31713,59.65,0,0,0,0,0,0,0,0
19770701,1977,7,1,7/12/1977,NZ042,,10.0,1,SuiBay,Other,,30694,,19.7,63,2.00,33791,63.56,0,0,0,0,0,0,0,0
19770701,1977,7,1,7/12/1977,NZ044,,10.0,0,SuiBay,Other,,26780,,20.4,52,1.00,33927,63.81,0,0,0,0,0,0,0.023086682,0
19770701,1977,7,1,7/12/1977,NZ046,,10.0,0,SuiBay,Other,,25750,,20.1,59,2.00,34633,65.14,0,0,0,0,0,0,0.000525574,0
19770701,1977,7,1,7/12/1977,NZ048,,10.0,1,SuiBay,Other,,23896,,20.8,45,3.00,31117,58.53,0,0,0,0,0,0,0,0
19770701,1977,7,1,7/12/1977,NZ050,,10.0,0,SuiBay,Other,,22145,,20.4,45,5.00,33944,63.85,0,0,0,0,0,0,0.003048067,0
19770701,1977,7,1,7/12/1977,NZ052,,10.0,0,SuiBay,Other,,19364,,20.8,37,5.00,34115,64.17,0,0,0,0,0,0,0.004200371,0
19770701,1977,7,1,7/12/1977,NZ054,,10.0,1,SuiBay,Other,,18025,,20.6,34,5.00,34526,64.94,0,0,0,0,0,0,0.616522005,0
19770701,1977,7,1,7/12/1977,NZ056,,10.0,0,WestDel,Other,,16789,,20.6,31,6.00,23246,43.72,0,0,0,0,0,0,1.394530804,0
19770701,1977,7,1,7/12/1977,NZ058,,10.0,0,WestDel,Other,,16480,,20.4,34,5.00,33638,63.27,0,0,0,0,0,0,0.880791911,0
19770701,1977,7,1,7/12/1977,NZ060,,10.0,1,WestDel,Other,,14111,,20.9,20,5.00,34079,64.10,0,0,0,0,0,0,1.88616734,0
19770701,1977,7,1,7/6/1977,NZ062,,10.0,0,WestDel,Other,,9494,,19.9,36,6.00,28688,53.96,0,0,0,0,0,0,3.741194011,0
19770701,1977,7,1,7/6/1977,NZ064,,10.0,1,SacR,Other,,6464,,19.9,38,6.00,33195,62.44,0,0,0,0,0,0,6.751874867,0
19770701,1977,7,1,7/6/1977,NZ066,,10.0,0,SacR,Other,,3737,,20.3,38,4.00,32993,62.06,0,0,0,0,0,0,44.49838043,0
19770701,1977,7,1,7/6/1977,NZ068,,10.0,0,SacR,Other,,1648,,20.8,41,5.00,29553,55.59,0,0,0,0,0,0,9.266465529,0
19770701,1977,7,1,7/5/1977,NZ069,,10.0,0,SacR,Other,,572,,20.3,30,6.00,33170,62.39,0,0,0,0,0,0,0.737388389,0
19770701,1977,7,1,7/6/1977,NZ070,,10.0,0,SacR,Other,,572,,21.2,40,6.00,26039,48.98,0,0,0,0,0,0,32.50991962,0
19770701,1977,7,1,7/6/1977,NZ071,,10.0,0,NorDel,CS/DWSC,,319,,21.5,41,10.00,28535,53.67,0,0,0,0,0,0,5.46550439,0
19770701,1977,7,1,7/8/1977,NZ072,,10.0,0,SJR,Other,,7622,,21.9,41,7.00,28618,53.83,0,0,0,0,0,0,27.13249061,0
19770701,1977,7,1,7/8/1977,NZ074,,10.0,1,SJR,Other,,7313,,22.1,48,6.00,33120,62.30,0,0,0,0,0,0,6.201199979,0
19770701,1977,7,1,7/8/1977,NZ076,,10.0,0,SJR,Other,,6118,,22.3,42,7.00,32982,62.04,0,0,0,0,0,0,22.66727209,0
19770701,1977,7,1,7/8/1977,NZ078,,10.0,0,SJR,Other,,3605,,22.1,36,4.00,32427,60.99,0,0,0,0,0,0,0.601556548,0
19770701,1977,7,1,7/8/1977,NZ080,,10.0,1,SJR,Other,,2781,,21.8,45,4.00,31455,59.16,0,0,0,0,0,0,1.455317496,0
19770701,1977,7,1,7/8/1977,NZ082,,10.0,0,SJR,Other,,1854,,22.3,64,2.00,34081,64.10,0,0,0,0,0,0,0.017290949,0
19770701,1977,7,1,7/8/1977,NZ084,,10.0,0,SJR,Other,,999,,22.7,61,2.00,30490,57.35,0,0,0,0,0,0,0.44593369,0
19770701,1977,7,1,7/8/1977,NZ086,,10.0,1,SJR,Other,,726,,23.3,59,1.00,32291,60.74,0,0,0,0,0,0,0.045514506,0
19770701,1977,7,1,7/8/1977,NZ088,,10.0,0,SJR,Other,,752,,23.9,52,4.00,32520,61.17,0,0,0,0,0,0,0.029672031,0
19770701,1977,7,1,7/8/1977,NZ090,,10.0,0,EastDel,Other,,659,,24.7,45,4.00,33359,62.74,0,0,0,0,0,0,1.551485579,0
19770701,1977,7,1,7/8/1977,NZ092,,10.0,1,EastDel,Other,,628,,25.6,30,6.00,31264,58.80,0,0,0,0,0,0,1.805678205,0
19770701,1977,7,1,7/7/1977,NZ098,,10.0,0,SoDel,Other,,906,,23.5,70,2.00,29588,55.65,0,0,0,0,0,0,0,0
19770701,1977,7,1,7/6/1977,NZ099,,10.0,0,NorDel,CS/DWSC,,296,,20.7,22,5.00,32161,60.49,0,0,0,0,0,0,16.2800243,0
19770701,1977,7,1,7/5/1977,NZ100,,10.0,0,NorDel,Other,,184,,20.9,49,13.00,32690,61.49,0,0,0,0,0,0,0.00225484,0
19770701,1977,7,1,7/7/1977,NZ104,,10.0,0,SJR,Other,,2575,,21.6,56,3.00,31350,58.97,0,0,0,0,0,0,0.02129845,0
19770701,1977,7,1,7/6/1977,NZ155,,10.0,0,NorDel,CS/DWSC,,297,,21.4,30,5.60,21763,40.93,0,0,0,0,0,0,9.713678897,0
19770701,1977,7,1,7/6/1977,NZ165,,10.0,0,NorDel,CS/DWSC,,767,,21.8,26,3.90,26618,50.07,0,0,0,0,0,0,5.459281127,0
19770701,1977,7,1,7/7/1977,NZC09,,10.0,0,SoDel,Other,,2008,,23.3,40,3.00,29749,55.95,0,0,0,0,0,0,0.003223979,0
19770701,1977,7,1,7/6/1977,NZD11,,10.0,0,WestDel,Other,,8240,,20.1,34,6.00,23595,44.38,0,0,0,0,0,0,0.946642614,0
19770701,1977,7,1,7/7/1977,NZD14,,10.0,0,SJR,Other,,2929,,21.7,47,3.00,31767,59.75,0,0,0,0,0,0,0.01884458,0
19770701,1977,7,1,7/8/1977,NZD15,,10.0,0,SJR,Other,,2966,,21.9,43,3.00,32031,60.25,0,0,0,0,0,0,1.197868965,0
19770701,1977,7,1,7/7/1977,NZD19,,10.0,0,SoDel,Other,,2060,,22.2,53,3.00,30135,56.68,0,0,0,0,0,0,0.001893353,0
19770701,1977,7,1,7/7/1977,NZD28,,10.0,1,SoDel,Other,,1596,,24.4,68,3.00,31579,59.40,0,0,0,0,0,0,0.019017974,0
19770701,1977,7,1,7/5/1977,NZM06,,10.0,0,NEDel,Other,,242,,21.8,30,4.00,30673,57.69,0,0,0,0,0,0,0.948807318,0
19770701,1977,7,1,7/5/1977,NZM07,,10.0,0,NEDel,Other,,249,,22.1,33,4.00,35480,66.73,0,0,0,0,0,0,0.248633352,0
19770701,1977,7,1,7/8/1977,NZM10,,10.0,2,EastDel,Other,,438,,26.6,36,6.00,33159,62.37,0,0,0,0,0,0,0.002892432,0
19770701,1977,7,1,7/11/1977,NZS42,,10.0,2,SuiMar,Other,,22763,,22.0,75,6.00,24444,45.98,0,0,0,0,0,0,0.001961835,0
19770702,1977,7,2,7/25/1977,NZ020,,10.0,0,SuiBay,Other,,30300,,19.7,80,2.00,29541,55.56,0,0,0,0,0,0,0,0
19770702,1977,7,2,7/25/1977,NZ022,,10.0,0,SuiBay,Other,,27775,,19.6,58,2.00,31480,59.21,0,0,0,0,0,0,0,0
19770702,1977,7,2,7/25/1977,NZ024,,10.0,0,SuiBay,Other,,26260,,19.7,38,2.00,31789,59.79,0,0,0,0,0,0,0,0
19770702,1977,7,2,7/25/1977,NZ028,,10.0,1,SuiBay,Other,,21614,,20.7,51,3.00,30749,57.84,0,0,0,0,0,0,0,0
19770702,1977,7,2,7/25/1977,NZ030,,10.0,0,SuiBay,Other,,23735,,20.0,32,3.00,31285,58.84,0,0,0,0,0,0,0,0
19770702,1977,7,2,7/25/1977,NZ032,,10.0,1,SuiMar,Other,,23533,,22.0,53,5.00,26762,50.34,0,0,0,0,0,0,0.006700865,0
19770702,1977,7,2,7/26/1977,NZ033,,10.0,0,SuiMar,Other,,24038,,21.2,50,5.00,33317,62.67,0,0,0,0,0,0,0,0
19770702,1977,7,2,7/26/1977,NZ034,,10.0,0,SuiMar,Other,,13332,,22.0,33,6.00,30334,57.06,0,0,0,0,0,0,0.543241157,0
19770702,1977,7,2,7/25/1977,NZ036,,10.0,0,SuiBay,Other,,21715,,20.7,40,4.00,31461,59.17,0,0,0,0,0,0,0,0
19770702,1977,7,2,7/25/1977,NZ038,,10.0,0,SuiBay,Other,,20604,,20.8,56,4.00,33410,62.84,0,0,0,0,0,0,0,0
19770702,1977,7,2,7/25/1977,NZ040,,10.0,0,SuiBay,Other,,17776,,21.6,46,6.00,26913,50.62,0,0,0,0,0,0,0.000338168,0
19770702,1977,7,2,7/26/1977,NZ042,,10.0,1,SuiBay,Other,,30350,,20.2,74,2.00,32186,60.54,0,0,0,0,0,0,0,0
19770702,1977,7,2,7/26/1977,NZ044,,10.0,0,SuiBay,Other,,25250,,21.2,67,2.00,30950,58.21,0,0,0,0,0,0,0.000749716,0
19770702,1977,7,2,7/26/1977,NZ046,,10.0,0,SuiBay,Other,,22422,,21.7,64,2.00,32058,60.30,0,0,0,0,0,0,0.001495885,0
19770702,1977,7,2,7/26/1977,NZ048,,10.0,1,SuiBay,Other,,22624,,21.6,48,3.00,28571,53.74,0,0,0,0,0,0,0,0
19770702,1977,7,2,7/26/1977,NZ050,,10.0,0,SuiBay,Other,,18180,,21.8,45,6.00,29983,56.40,0,0,0,0,0,0,0.271666409,0
19770702,1977,7,2,7/26/1977,NZ052,,10.0,0,SuiBay,Other,,15150,,21.7,40,5.00,32613,61.34,0,0,0,0,0,0,0.068029294,0
19770702,1977,7,2,7/26/1977,NZ054,,10.0,1,SuiBay,Other,,15756,,21.3,40,5.00,32616,61.35,0,0,0,0,0,0,0.817369451,0
19770702,1977,7,2,7/26/1977,NZ056,,10.0,0,WestDel,Other,,14140,,22.0,37,6.00,30890,58.10,0,0,0,0,0,0,4.260200373,0
19770702,1977,7,2,7/26/1977,NZ058,,10.0,0,WestDel,Other,,12827,,22.2,28,7.00,28933,54.42,0,0,0,0,0,0,1.775549575,0
19770702,1977,7,2,7/26/1977,NZ060,,10.0,1,WestDel,Other,,11312,,22.4,32,9.00,28323,53.27,0,0,0,0,0,0,3.653593433,0
19770702,1977,7,2,7/20/1977,NZ062,,10.0,0,WestDel,Other,,10706,,20.8,38,6.00,28401,53.42,0,0,0,0,0,0,3.780767501,0
19770702,1977,7,2,7/20/1977,NZ064,,10.0,1,SacR,Other,,9292,,20.9,25,9.00,34491,64.87,0,0,0,0,0,0,10.78147982,0
19770702,1977,7,2,7/20/1977,NZ066,,10.0,0,SacR,Other,,5353,,20.5,29,5.00,32584,61.29,0,0,0,0,0,0,7.153431473,0
19770702,1977,7,2,7/20/1977,NZ068,,10.0,0,SacR,Other,,3000,,21.1,33,4.00,31525,59.30,0,0,0,0,0,0,10.92350387,0
19770702,1977,7,2,7/19/1977,NZ069,,10.0,0,SacR,Other,,1151,,21.6,21,4.00,28184,53.01,0,0,0,0,0,0,9.911301375,0
19770702,1977,7,2,7/20/1977,NZ070,,10.0,0,SacR,Other,,985,,21.4,30,3.00,33338,62.71,0,0,0,0,0,0,15.45957625,0
19770702,1977,7,2,7/20/1977,NZ071,,10.0,0,NorDel,CS/DWSC,,641,,22.0,33,4.00,28194,53.03,0,0,0,0,0,0,17.42033672,0
19770702,1977,7,2,7/22/1977,NZ072,,10.0,0,SJR,Other,,9590,,22.1,16,8.00,27469,51.67,0,0,0,0,0,0,11.30153683,0
19770702,1977,7,2,7/22/1977,NZ074,,10.0,1,SJR,Other,,8484,,22.4,20,9.00,20896,39.30,0,0,0,0,0,0,9.566927515,0
19770702,1977,7,2,7/22/1977,NZ076,,10.0,0,SJR,Other,,6666,,22.8,17,8.00,27733,52.16,0,0,0,0,0,0,5.287118658,0
19770702,1977,7,2,7/22/1977,NZ078,,10.0,0,SJR,Other,,3838,,22.8,24,5.00,33840,63.65,0,0,0,0,0,0,0.833148798,0
19770702,1977,7,2,7/22/1977,NZ080,,10.0,1,SJR,Other,,2980,,22.0,26,4.00,33963,63.88,0,0,0,0,0,0,0.557828652,0
19770702,1977,7,2,7/22/1977,NZ082,,10.0,0,SJR,Other,,1768,,22.3,31,3.00,34151,64.23,0,0,0,0,0,0,0.068763643,0
19770702,1977,7,2,7/22/1977,NZ084,,10.0,0,SJR,Other,,877,,22.8,40,2.00,33441,62.90,0,0,0,0,0,0,0.071966749,0
19770702,1977,7,2,7/22/1977,NZ086,,10.0,1,SJR,Other,,646,,23.3,38,2.00,32246,60.65,0,0,0,0,0,0,0.068652551,0
19770702,1977,7,2,7/22/1977,NZ088,,10.0,0,SJR,Other,,752,,24.2,33,3.00,31524,59.29,0,0,0,0,0,0,0.075908325,0
19770702,1977,7,2,7/22/1977,NZ090,,10.0,0,EastDel,Other,,682,,25.7,28,6.00,32416,60.97,0,0,0,0,0,0,0.621224866,0
19770702,1977,7,2,7/22/1977,NZ092,,10.0,1,EastDel,Other,,677,,26.2,29,9.00,30861,58.05,0,0,0,0,0,0,0.978162509,0
19770702,1977,7,2,7/21/1977,NZ098,,10.0,0,SoDel,Other,,949,,24.3,75,4.00,29616,55.70,0,0,0,0,0,0,0,0
19770702,1977,7,2,7/20/1977,NZ099,,10.0,0,NorDel,CS/DWSC,,286,,21.5,21,3.00,32881,61.85,0,0,0,0,0,0,4.267703982,0
19770702,1977,7,2,7/19/1977,NZ100,,10.0,0,NorDel,Other,,394,,22.3,30,6.00,30704,57.75,0,0,0,0,0,0,0.092424091,0
19770702,1977,7,2,7/20/1977,NZ103,,10.0,0,NorDel,Other,,245,,22.9,80,13.00,32432,61.00,0,0,0,0,0,0,0.02015491,0
19770702,1977,7,2,7/21/1977,NZ104,,10.0,0,SJR,Other,,3182,,21.9,45,4.00,27074,50.92,0,0,0,0,0,0,0.135602952,0
19770702,1977,7,2,7/20/1977,NZ155,,10.0,0,NorDel,CS/DWSC,,303,,21.8,23,3.90,30564,57.49,0,0,0,0,0,0,3.276979503,0
19770702,1977,7,2,7/20/1977,NZ165,,10.0,0,NorDel,CS/DWSC,,707,,21.6,23,4.90,30704,57.75,0,0,0,0,0,0,6.747511732,0
19770702,1977,7,2,7/21/1977,NZC09,,10.0,0,SoDel,Other,,1313,,23.8,33,5.00,33728,63.44,0,0,0,0,0,0,0.011805189,0
19770702,1977,7,2,7/20/1977,NZD11,,10.0,0,WestDel,Other,,9696,,21.2,40,6.00,31572,59.38,0,0,0,0,0,0,0.441790966,0
19770702,1977,7,2,7/21/1977,NZD14,,10.0,0,SJR,Other,,3333,,21.9,30,3.00,32034,60.25,0,0,0,0,0,0,0.060312755,0
19770702,1977,7,2,7/22/1977,NZD15,,10.0,0,SJR,Other,,3252,,22.2,25,4.00,30635,57.62,0,0,0,0,0,0,0.477646855,0
19770702,1977,7,2,7/21/1977,NZD19,,10.0,0,SoDel,Other,,2222,,22.2,59,3.00,26203,49.29,0,0,0,0,0,0,0.002118403,0
19770702,1977,7,2,7/21/1977,NZD28,,10.0,1,SoDel,Other,,1616,,24.1,55,4.00,32642,61.40,0,0,0,0,0,0,0.003495876,0
19770702,1977,7,2,7/19/1977,NZM07,,10.0,0,NEDel,Other,,216,,23.9,24,5.00,32722,61.55,0,0,0,0,0,0,0.024743475,0
19770702,1977,7,2,7/22/1977,NZM10,,10.0,2,EastDel,Other,,429,,25.8,27,10.00,33554,63.11,0,0,0,0,0,0,0.009451683,0
19770702,1977,7,2,7/25/1977,NZS42,,10.0,2,SuiMar,Other,,22927,,21.4,53,3.00,22516,42.35,0,0,0,0,0,0,0.002129822,0
19770801,1977,8,1,8/8/1977,NZ020,,10.0,0,SuiBay,Other,,28000,,19.9,100,2.00,33565,63.13,0,0,0,0,0,0,0.000962455,0
19770801,1977,8,1,8/8/1977,NZ022,,10.0,0,SuiBay,Other,,27800,,20.1,88,2.00,32855,61.80,0,0,0,0,0,0,0,0
19770801,1977,8,1,8/8/1977,NZ024,,10.0,0,SuiBay,Other,,26000,,19.7,56,2.00,30306,57.00,0,0,0,0,0,0,0,0
19770801,1977,8,1,8/8/1977,NZ028,,10.0,1,SuiBay,Other,,23300,,20.7,95,3.00,33177,62.40,0,0,0,0,0,0,0,0
19770801,1977,8,1,8/8/1977,NZ030,,10.0,0,SuiBay,Other,,24000,,20.2,65,3.00,32694,61.49,0,0,0,0,0,0,0,0
19770801,1977,8,1,8/8/1977,NZ032,,10.0,1,SuiMar,Other,,24000,,21.5,76,3.00,31980,60.15,0,0,0,0,0,0,0,0
19770801,1977,8,1,8/9/1977,NZ033,,10.0,0,SuiMar,Other,,23100,,20.8,100,4.00,33381,62.79,0,0,0,0,0,0,0.006628249,0
19770801,1977,8,1,8/9/1977,NZ034,,10.0,0,SuiMar,Other,,14000,,21.2,44,5.00,30277,56.95,0,0,0,0,0,0,0.556775493,0
19770801,1977,8,1,8/8/1977,NZ036,,10.0,0,SuiBay,Other,,22500,,20.6,81,3.00,32176,60.52,0,0,0,0,0,0,0,0
19770801,1977,8,1,8/8/1977,NZ038,,10.0,0,SuiBay,Other,,21000,,20.8,98,3.00,32486,61.10,0,0,0,0,0,0,0,0
19770801,1977,8,1,8/8/1977,NZ040,,10.0,0,SuiBay,Other,,17750,,21.1,66,4.00,29885,56.21,0,0,0,0,0,0,0,0
19770801,1977,8,1,8/9/1977,NZ042,,10.0,1,SuiBay,Other,,30000,,20.2,95,1.00,31410,59.08,0,0,0,0,0,0,0,0
19770801,1977,8,1,8/9/1977,NZ044,,10.0,0,SuiBay,Other,,27500,,20.8,90,1.00,33197,62.44,0,0,0,0,0,0,0.01005134,0
