"SampleDate","Station","TowNum","CountOfLength","Common Name","Catch","FishCode"
6/1/2001 0:00:00,609,1,1,"Longfin Smelt",1,2
6/1/2001 0:00:00,609,2,1,"Longfin Smelt",1,2
6/1/2001 0:00:00,609,3,1,"Longfin Smelt",1,2
6/1/2001 0:00:00,610,2,2,"Longfin Smelt",2,2
6/1/2001 0:00:00,610,3,1,"Longfin Smelt",1,2
6/2/2001 0:00:00,343,3,1,"Longfin Smelt",1,2
6/4/2001 0:00:00,347,3,1,"Longfin Smelt",1,2
6/4/2001 0:00:00,405,1,3,"Longfin Smelt",3,2
6/4/2001 0:00:00,405,2,2,"Longfin Smelt",2,2
6/4/2001 0:00:00,405,3,2,"Longfin Smelt",2,2
6/4/2001 0:00:00,504,1,6,"Longfin Smelt",6,2
6/4/2001 0:00:00,504,2,9,"Longfin Smelt",9,2
6/4/2001 0:00:00,504,3,12,"Longfin Smelt",12,2
6/11/2001 0:00:00,809,3,1,"Longfin Smelt",1,2
6/13/2001 0:00:00,513,1,1,"Longfin Smelt",1,2
6/13/2001 0:00:00,513,2,1,"Longfin Smelt",1,2
6/13/2001 0:00:00,513,3,4,"Longfin Smelt",4,2
6/14/2001 0:00:00,418,1,12,"Longfin Smelt",12,2
6/14/2001 0:00:00,418,2,7,"Longfin Smelt",7,2
6/14/2001 0:00:00,418,3,8,"Longfin Smelt",8,2
6/14/2001 0:00:00,501,1,3,"Longfin Smelt",3,2
6/14/2001 0:00:00,501,2,3,"Longfin Smelt",3,2
6/14/2001 0:00:00,501,3,2,"Longfin Smelt",2,2
6/14/2001 0:00:00,609,2,1,"Longfin Smelt",1,2
6/14/2001 0:00:00,609,3,1,"Longfin Smelt",1,2
6/15/2001 0:00:00,323,1,1,"Longfin Smelt",1,2
6/16/2001 0:00:00,504,1,3,"Longfin Smelt",3,2
6/16/2001 0:00:00,504,2,5,"Longfin Smelt",5,2
6/16/2001 0:00:00,504,3,2,"Longfin Smelt",2,2
6/27/2001 0:00:00,704,1,1,"Longfin Smelt",1,2
6/27/2001 0:00:00,704,2,1,"Longfin Smelt",1,2
6/27/2001 0:00:00,704,3,1,"Longfin Smelt",1,2
6/27/2001 0:00:00,706,1,1,"Longfin Smelt",1,2
6/27/2001 0:00:00,706,2,1,"Longfin Smelt",1,2
6/27/2001 0:00:00,706,3,3,"Longfin Smelt",3,2
6/27/2001 0:00:00,707,1,1,"Longfin Smelt",1,2
6/27/2001 0:00:00,801,2,1,"Longfin Smelt",1,2
6/28/2001 0:00:00,405,1,3,"Longfin Smelt",3,2
6/28/2001 0:00:00,405,3,1,"Longfin Smelt",1,2
6/28/2001 0:00:00,418,1,1,"Longfin Smelt",1,2
6/28/2001 0:00:00,501,1,1,"Longfin Smelt",1,2
6/28/2001 0:00:00,501,2,1,"Longfin Smelt",1,2
6/28/2001 0:00:00,606,1,1,"Longfin Smelt",1,2
6/28/2001 0:00:00,609,3,1,"Longfin Smelt",1,2
6/30/2001 0:00:00,504,1,1,"Longfin Smelt",1,2
6/30/2001 0:00:00,504,2,3,"Longfin Smelt",3,2
6/30/2001 0:00:00,504,3,2,"Longfin Smelt",2,2
6/30/2001 0:00:00,508,3,1,"Longfin Smelt",1,2
3/18/2002 0:00:00,809,1,21,"Longfin Smelt",21,2
3/18/2002 0:00:00,809,2,18,"Longfin Smelt",18,2
3/18/2002 0:00:00,809,3,7,"Longfin Smelt",7,2
3/18/2002 0:00:00,901,1,1,"Longfin Smelt",1,2
3/18/2002 0:00:00,901,3,1,"Longfin Smelt",1,2
3/18/2002 0:00:00,902,1,3,"Longfin Smelt",3,2
3/18/2002 0:00:00,902,2,10,"Longfin Smelt",10,2
3/18/2002 0:00:00,902,3,2,"Longfin Smelt",2,2
3/18/2002 0:00:00,910,1,2,"Longfin Smelt",2,2
3/18/2002 0:00:00,914,1,1,"Longfin Smelt",1,2
3/18/2002 0:00:00,914,2,5,"Longfin Smelt",5,2
3/18/2002 0:00:00,914,3,5,"Longfin Smelt",5,2
3/18/2002 0:00:00,915,1,2,"Longfin Smelt",2,2
3/18/2002 0:00:00,915,2,14,"Longfin Smelt",14,2
3/18/2002 0:00:00,915,3,1,"Longfin Smelt",1,2
3/18/2002 0:00:00,918,1,2,"Longfin Smelt",2,2
3/18/2002 0:00:00,918,2,4,"Longfin Smelt",4,2
3/18/2002 0:00:00,918,3,7,"Longfin Smelt",7,2
3/19/2002 0:00:00,705,1,11,"Longfin Smelt",11,2
3/19/2002 0:00:00,705,2,11,"Longfin Smelt",11,2
3/19/2002 0:00:00,705,3,8,"Longfin Smelt",8,2
3/19/2002 0:00:00,707,1,2,"Longfin Smelt",2,2
3/19/2002 0:00:00,707,3,9,"Longfin Smelt",9,2
3/19/2002 0:00:00,711,1,9,"Longfin Smelt",9,2
3/19/2002 0:00:00,711,2,3,"Longfin Smelt",3,2
3/19/2002 0:00:00,716,1,28,"Longfin Smelt",28,2
3/19/2002 0:00:00,716,2,57,"Longfin Smelt",57,2
3/19/2002 0:00:00,716,3,50,"Longfin Smelt",62,2
3/19/2002 0:00:00,812,1,4,"Longfin Smelt",4,2
3/19/2002 0:00:00,812,2,1,"Longfin Smelt",1,2
3/19/2002 0:00:00,812,3,3,"Longfin Smelt",3,2
3/19/2002 0:00:00,815,1,2,"Longfin Smelt",2,2
3/19/2002 0:00:00,815,2,2,"Longfin Smelt",2,2
3/19/2002 0:00:00,815,3,1,"Longfin Smelt",1,2
3/19/2002 0:00:00,906,1,3,"Longfin Smelt",3,2
3/19/2002 0:00:00,906,2,5,"Longfin Smelt",5,2
3/19/2002 0:00:00,919,1,1,"Longfin Smelt",1,2
3/19/2002 0:00:00,919,2,1,"Longfin Smelt",1,2
3/20/2002 0:00:00,508,1,50,"Longfin Smelt",386,2
3/20/2002 0:00:00,508,2,50,"Longfin Smelt",347,2
3/20/2002 0:00:00,508,3,50,"Longfin Smelt",416,2
3/20/2002 0:00:00,513,1,31,"Longfin Smelt",31,2
3/20/2002 0:00:00,513,2,50,"Longfin Smelt",133,2
3/20/2002 0:00:00,513,3,45,"Longfin Smelt",45,2
3/20/2002 0:00:00,520,1,50,"Longfin Smelt",92,2
3/20/2002 0:00:00,520,2,50,"Longfin Smelt",95,2
3/20/2002 0:00:00,520,3,52,"Longfin Smelt",77,2
3/20/2002 0:00:00,703,1,22,"Longfin Smelt",22,2
3/20/2002 0:00:00,703,2,50,"Longfin Smelt",53,2
3/20/2002 0:00:00,703,3,15,"Longfin Smelt",15,2
3/20/2002 0:00:00,704,1,6,"Longfin Smelt",6,2
3/20/2002 0:00:00,704,2,4,"Longfin Smelt",4,2
3/20/2002 0:00:00,704,3,4,"Longfin Smelt",4,2
3/20/2002 0:00:00,706,1,4,"Longfin Smelt",4,2
3/20/2002 0:00:00,706,2,3,"Longfin Smelt",3,2
3/20/2002 0:00:00,706,3,4,"Longfin Smelt",4,2
3/20/2002 0:00:00,801,1,26,"Longfin Smelt",26,2
3/20/2002 0:00:00,801,2,24,"Longfin Smelt",24,2
3/20/2002 0:00:00,801,3,29,"Longfin Smelt",29,2
3/20/2002 0:00:00,804,1,12,"Longfin Smelt",12,2
3/20/2002 0:00:00,804,2,27,"Longfin Smelt",27,2
3/20/2002 0:00:00,804,3,13,"Longfin Smelt",13,2
3/21/2002 0:00:00,405,1,50,"Longfin Smelt",363,2
3/21/2002 0:00:00,405,2,50,"Longfin Smelt",225,2
3/21/2002 0:00:00,405,3,50,"Longfin Smelt",372,2
3/21/2002 0:00:00,418,1,50,"Longfin Smelt",241,2
3/21/2002 0:00:00,418,2,50,"Longfin Smelt",631,2
3/21/2002 0:00:00,418,3,50,"Longfin Smelt",239,2
3/21/2002 0:00:00,501,1,50,"Longfin Smelt",202,2
3/21/2002 0:00:00,501,2,50,"Longfin Smelt",96,2
3/21/2002 0:00:00,501,3,50,"Longfin Smelt",87,2
3/21/2002 0:00:00,602,1,50,"Longfin Smelt",74,2
3/21/2002 0:00:00,602,2,21,"Longfin Smelt",21,2
3/21/2002 0:00:00,602,3,28,"Longfin Smelt",28,2
3/21/2002 0:00:00,606,1,50,"Longfin Smelt",345,2
3/21/2002 0:00:00,606,2,50,"Longfin Smelt",358,2
3/21/2002 0:00:00,606,3,50,"Longfin Smelt",295,2
3/21/2002 0:00:00,609,1,50,"Longfin Smelt",723,2
3/21/2002 0:00:00,609,2,50,"Longfin Smelt",754,2
3/21/2002 0:00:00,609,3,50,"Longfin Smelt",588,2
3/21/2002 0:00:00,610,1,50,"Longfin Smelt",64,2
3/21/2002 0:00:00,610,2,44,"Longfin Smelt",44,2
3/21/2002 0:00:00,610,3,15,"Longfin Smelt",15,2
3/22/2002 0:00:00,323,1,10,"Longfin Smelt",10,2
3/22/2002 0:00:00,323,2,1,"Longfin Smelt",1,2
3/22/2002 0:00:00,323,3,1,"Longfin Smelt",1,2
3/22/2002 0:00:00,340,1,27,"Longfin Smelt",27,2
3/22/2002 0:00:00,340,2,19,"Longfin Smelt",19,2
3/22/2002 0:00:00,340,3,41,"Longfin Smelt",41,2
3/22/2002 0:00:00,342,1,50,"Longfin Smelt",210,2
3/22/2002 0:00:00,342,2,50,"Longfin Smelt",236,2
3/22/2002 0:00:00,342,3,50,"Longfin Smelt",134,2
3/22/2002 0:00:00,343,1,50,"Longfin Smelt",128,2
3/22/2002 0:00:00,343,2,42,"Longfin Smelt",42,2
3/22/2002 0:00:00,343,3,50,"Longfin Smelt",135,2
3/22/2002 0:00:00,344,1,50,"Longfin Smelt",1590,2
3/22/2002 0:00:00,344,2,50,"Longfin Smelt",976,2
3/22/2002 0:00:00,344,3,50,"Longfin Smelt",751,2
3/22/2002 0:00:00,345,1,50,"Longfin Smelt",736,2
3/22/2002 0:00:00,345,2,50,"Longfin Smelt",631,2
3/22/2002 0:00:00,345,3,50,"Longfin Smelt",447,2
3/22/2002 0:00:00,346,1,50,"Longfin Smelt",362,2
3/22/2002 0:00:00,346,2,50,"Longfin Smelt",401,2
3/22/2002 0:00:00,346,3,50,"Longfin Smelt",2756,2
3/22/2002 0:00:00,347,1,50,"Longfin Smelt",99,2
3/23/2002 0:00:00,411,1,45,"Longfin Smelt",45,2
3/23/2002 0:00:00,411,2,44,"Longfin Smelt",44,2
3/23/2002 0:00:00,411,3,25,"Longfin Smelt",25,2
3/23/2002 0:00:00,504,1,49,"Longfin Smelt",49,2
3/23/2002 0:00:00,504,2,50,"Longfin Smelt",122,2
3/23/2002 0:00:00,504,3,50,"Longfin Smelt",101,2
3/23/2002 0:00:00,519,1,50,"Longfin Smelt",138,2
3/23/2002 0:00:00,519,2,50,"Longfin Smelt",137,2
3/23/2002 0:00:00,519,3,47,"Longfin Smelt",47,2
4/2/2002 0:00:00,809,1,50,"Longfin Smelt",56,2
4/2/2002 0:00:00,809,2,50,"Longfin Smelt",55,2
4/2/2002 0:00:00,809,3,50,"Longfin Smelt",61,2
4/2/2002 0:00:00,901,1,3,"Longfin Smelt",3,2
4/2/2002 0:00:00,901,2,4,"Longfin Smelt",4,2
4/2/2002 0:00:00,901,3,3,"Longfin Smelt",3,2
4/2/2002 0:00:00,902,1,5,"Longfin Smelt",5,2
4/2/2002 0:00:00,902,2,9,"Longfin Smelt",9,2
4/2/2002 0:00:00,902,3,3,"Longfin Smelt",3,2
4/2/2002 0:00:00,910,1,7,"Longfin Smelt",7,2
4/2/2002 0:00:00,910,2,1,"Longfin Smelt",1,2
4/2/2002 0:00:00,914,1,2,"Longfin Smelt",2,2
4/2/2002 0:00:00,914,2,4,"Longfin Smelt",4,2
4/2/2002 0:00:00,914,3,1,"Longfin Smelt",1,2
4/2/2002 0:00:00,915,1,3,"Longfin Smelt",3,2
4/2/2002 0:00:00,915,2,2,"Longfin Smelt",2,2
4/2/2002 0:00:00,915,3,2,"Longfin Smelt",2,2
4/2/2002 0:00:00,918,1,10,"Longfin Smelt",10,2
4/2/2002 0:00:00,918,2,13,"Longfin Smelt",13,2
4/2/2002 0:00:00,918,3,4,"Longfin Smelt",4,2
4/3/2002 0:00:00,705,1,2,"Longfin Smelt",2,2
4/3/2002 0:00:00,705,2,1,"Longfin Smelt",1,2
4/3/2002 0:00:00,707,1,3,"Longfin Smelt",3,2
4/3/2002 0:00:00,707,2,6,"Longfin Smelt",6,2
4/3/2002 0:00:00,707,3,3,"Longfin Smelt",3,2
4/3/2002 0:00:00,711,1,3,"Longfin Smelt",3,2
4/3/2002 0:00:00,716,1,10,"Longfin Smelt",10,2
4/3/2002 0:00:00,716,2,9,"Longfin Smelt",9,2
4/3/2002 0:00:00,716,3,11,"Longfin Smelt",11,2
4/3/2002 0:00:00,812,1,1,"Longfin Smelt",1,2
4/3/2002 0:00:00,812,2,2,"Longfin Smelt",2,2
4/3/2002 0:00:00,812,3,4,"Longfin Smelt",4,2
4/3/2002 0:00:00,815,1,8,"Longfin Smelt",8,2
4/3/2002 0:00:00,815,2,2,"Longfin Smelt",2,2
4/3/2002 0:00:00,815,3,2,"Longfin Smelt",2,2
4/4/2002 0:00:00,508,1,50,"Longfin Smelt",237,2
4/4/2002 0:00:00,508,2,50,"Longfin Smelt",399,2
4/4/2002 0:00:00,508,3,50,"Longfin Smelt",166,2
4/4/2002 0:00:00,513,1,50,"Longfin Smelt",164,2
4/4/2002 0:00:00,513,2,50,"Longfin Smelt",268,2
4/4/2002 0:00:00,513,3,50,"Longfin Smelt",1297,2
4/4/2002 0:00:00,520,1,50,"Longfin Smelt",656,2
4/4/2002 0:00:00,520,2,50,"Longfin Smelt",300,2
4/4/2002 0:00:00,520,3,50,"Longfin Smelt",205,2
4/4/2002 0:00:00,703,1,50,"Longfin Smelt",62,2
4/4/2002 0:00:00,703,2,31,"Longfin Smelt",31,2
4/4/2002 0:00:00,704,1,50,"Longfin Smelt",88,2
4/4/2002 0:00:00,704,2,10,"Longfin Smelt",10,2
4/4/2002 0:00:00,706,1,35,"Longfin Smelt",35,2
4/4/2002 0:00:00,706,2,50,"Longfin Smelt",52,2
4/4/2002 0:00:00,801,1,50,"Longfin Smelt",200,2
4/4/2002 0:00:00,801,2,50,"Longfin Smelt",56,2
4/4/2002 0:00:00,801,3,50,"Longfin Smelt",55,2
4/4/2002 0:00:00,804,1,54,"Longfin Smelt",168,2
4/4/2002 0:00:00,804,2,50,"Longfin Smelt",67,2
4/4/2002 0:00:00,804,3,50,"Longfin Smelt",79,2
4/5/2002 0:00:00,411,1,44,"Longfin Smelt",44,2
4/5/2002 0:00:00,411,2,49,"Longfin Smelt",72,2
4/5/2002 0:00:00,411,3,50,"Longfin Smelt",117,2
4/5/2002 0:00:00,418,1,50,"Longfin Smelt",60,2
4/5/2002 0:00:00,418,2,27,"Longfin Smelt",27,2
4/5/2002 0:00:00,418,3,23,"Longfin Smelt",25,2
4/5/2002 0:00:00,501,1,50,"Longfin Smelt",234,2
4/5/2002 0:00:00,501,2,50,"Longfin Smelt",420,2
4/5/2002 0:00:00,501,3,50,"Longfin Smelt",131,2
4/5/2002 0:00:00,602,1,50,"Longfin Smelt",593,2
4/5/2002 0:00:00,602,2,50,"Longfin Smelt",267,2
4/5/2002 0:00:00,602,3,50,"Longfin Smelt",618,2
4/5/2002 0:00:00,606,1,50,"Longfin Smelt",499,2
4/5/2002 0:00:00,606,2,50,"Longfin Smelt",306,2
4/5/2002 0:00:00,606,3,50,"Longfin Smelt",966,2
4/5/2002 0:00:00,609,1,50,"Longfin Smelt",250,2
4/5/2002 0:00:00,609,2,50,"Longfin Smelt",393,2
4/5/2002 0:00:00,609,3,50,"Longfin Smelt",393,2
4/5/2002 0:00:00,610,1,50,"Longfin Smelt",70,2
4/5/2002 0:00:00,610,2,34,"Longfin Smelt",34,2
4/5/2002 0:00:00,610,3,41,"Longfin Smelt",41,2
4/6/2002 0:00:00,323,2,3,"Longfin Smelt",3,2
4/6/2002 0:00:00,340,1,2,"Longfin Smelt",2,2
4/6/2002 0:00:00,340,2,3,"Longfin Smelt",3,2
4/6/2002 0:00:00,342,1,2,"Longfin Smelt",2,2
4/6/2002 0:00:00,342,2,36,"Longfin Smelt",36,2
4/6/2002 0:00:00,342,3,27,"Longfin Smelt",27,2
4/6/2002 0:00:00,343,1,5,"Longfin Smelt",5,2
4/6/2002 0:00:00,343,2,9,"Longfin Smelt",9,2
4/6/2002 0:00:00,343,3,34,"Longfin Smelt",34,2
4/6/2002 0:00:00,344,1,36,"Longfin Smelt",36,2
4/6/2002 0:00:00,344,2,50,"Longfin Smelt",66,2
4/6/2002 0:00:00,344,3,50,"Longfin Smelt",92,2
4/6/2002 0:00:00,345,1,50,"Longfin Smelt",100,2
4/6/2002 0:00:00,345,2,50,"Longfin Smelt",129,2
4/6/2002 0:00:00,345,3,50,"Longfin Smelt",65,2
4/6/2002 0:00:00,346,1,50,"Longfin Smelt",129,2
4/6/2002 0:00:00,346,2,37,"Longfin Smelt",37,2
4/6/2002 0:00:00,346,3,44,"Longfin Smelt",44,2
4/6/2002 0:00:00,347,1,50,"Longfin Smelt",75,2
4/7/2002 0:00:00,405,1,3,"Longfin Smelt",3,2
4/7/2002 0:00:00,405,2,7,"Longfin Smelt",7,2
4/7/2002 0:00:00,405,3,3,"Longfin Smelt",3,2
4/7/2002 0:00:00,504,1,50,"Longfin Smelt",65,2
4/7/2002 0:00:00,504,2,50,"Longfin Smelt",83,2
4/7/2002 0:00:00,504,3,50,"Longfin Smelt",111,2
4/7/2002 0:00:00,519,1,50,"Longfin Smelt",417,2
4/7/2002 0:00:00,519,2,50,"Longfin Smelt",516,2
4/7/2002 0:00:00,519,3,50,"Longfin Smelt",489,2
4/15/2002 0:00:00,809,1,50,"Longfin Smelt",267,2
4/15/2002 0:00:00,809,2,50,"Longfin Smelt",411,2
4/15/2002 0:00:00,809,3,50,"Longfin Smelt",371,2
4/15/2002 0:00:00,901,1,13,"Longfin Smelt",13,2
4/15/2002 0:00:00,901,2,1,"Longfin Smelt",1,2
4/15/2002 0:00:00,901,3,2,"Longfin Smelt",2,2
4/15/2002 0:00:00,902,1,16,"Longfin Smelt",17,2
4/15/2002 0:00:00,902,2,16,"Longfin Smelt",16,2
4/15/2002 0:00:00,902,3,13,"Longfin Smelt",13,2
4/15/2002 0:00:00,910,2,1,"Longfin Smelt",1,2
4/15/2002 0:00:00,912,1,1,"Longfin Smelt",1,2
4/15/2002 0:00:00,914,1,6,"Longfin Smelt",6,2
4/15/2002 0:00:00,914,2,3,"Longfin Smelt",3,2
4/15/2002 0:00:00,914,3,4,"Longfin Smelt",4,2
4/15/2002 0:00:00,915,1,9,"Longfin Smelt",9,2
4/15/2002 0:00:00,915,2,11,"Longfin Smelt",11,2
4/15/2002 0:00:00,915,3,1,"Longfin Smelt",1,2
4/15/2002 0:00:00,918,1,3,"Longfin Smelt",3,2
4/15/2002 0:00:00,918,2,2,"Longfin Smelt",2,2
4/15/2002 0:00:00,918,3,3,"Longfin Smelt",3,2
4/16/2002 0:00:00,705,1,10,"Longfin Smelt",10,2
4/16/2002 0:00:00,705,2,5,"Longfin Smelt",5,2
4/16/2002 0:00:00,705,3,6,"Longfin Smelt",6,2
4/16/2002 0:00:00,707,1,1,"Longfin Smelt",1,2
4/16/2002 0:00:00,707,2,3,"Longfin Smelt",3,2
4/16/2002 0:00:00,707,3,1,"Longfin Smelt",1,2
4/16/2002 0:00:00,716,1,30,"Longfin Smelt",30,2
4/16/2002 0:00:00,716,2,37,"Longfin Smelt",37,2
4/16/2002 0:00:00,716,3,22,"Longfin Smelt",22,2
4/16/2002 0:00:00,812,1,6,"Longfin Smelt",6,2
4/16/2002 0:00:00,812,2,4,"Longfin Smelt",4,2
4/16/2002 0:00:00,812,3,10,"Longfin Smelt",10,2
4/16/2002 0:00:00,815,1,25,"Longfin Smelt",25,2
4/16/2002 0:00:00,815,2,3,"Longfin Smelt",3,2
4/16/2002 0:00:00,815,3,3,"Longfin Smelt",3,2
4/16/2002 0:00:00,906,1,3,"Longfin Smelt",3,2
4/16/2002 0:00:00,906,2,1,"Longfin Smelt",1,2
4/16/2002 0:00:00,906,3,3,"Longfin Smelt",3,2
4/17/2002 0:00:00,508,1,50,"Longfin Smelt",201,2
4/17/2002 0:00:00,508,2,50,"Longfin Smelt",239,2
4/17/2002 0:00:00,508,3,50,"Longfin Smelt",133,2
4/17/2002 0:00:00,513,1,50,"Longfin Smelt",223,2
4/17/2002 0:00:00,513,2,50,"Longfin Smelt",127,2
4/17/2002 0:00:00,513,3,50,"Longfin Smelt",219,2
4/17/2002 0:00:00,520,1,50,"Longfin Smelt",167,2
4/17/2002 0:00:00,520,2,50,"Longfin Smelt",149,2
4/17/2002 0:00:00,520,3,50,"Longfin Smelt",160,2
4/17/2002 0:00:00,703,1,50,"Longfin Smelt",87,2
4/17/2002 0:00:00,703,2,50,"Longfin Smelt",52,2
4/17/2002 0:00:00,703,3,40,"Longfin Smelt",40,2
4/17/2002 0:00:00,704,1,36,"Longfin Smelt",36,2
4/17/2002 0:00:00,704,2,17,"Longfin Smelt",17,2
4/17/2002 0:00:00,704,3,27,"Longfin Smelt",27,2
4/17/2002 0:00:00,706,1,50,"Longfin Smelt",67,2
4/17/2002 0:00:00,706,2,37,"Longfin Smelt",37,2
4/17/2002 0:00:00,706,3,50,"Longfin Smelt",63,2
4/17/2002 0:00:00,801,1,50,"Longfin Smelt",244,2
4/17/2002 0:00:00,801,2,50,"Longfin Smelt",254,2
4/17/2002 0:00:00,801,3,50,"Longfin Smelt",191,2
4/17/2002 0:00:00,804,1,50,"Longfin Smelt",118,2
4/17/2002 0:00:00,804,2,50,"Longfin Smelt",98,2
4/17/2002 0:00:00,804,3,50,"Longfin Smelt",92,2
4/18/2002 0:00:00,411,1,19,"Longfin Smelt",19,2
4/18/2002 0:00:00,411,2,15,"Longfin Smelt",15,2
4/18/2002 0:00:00,411,3,17,"Longfin Smelt",17,2
4/18/2002 0:00:00,418,1,50,"Longfin Smelt",79,2
4/18/2002 0:00:00,418,2,39,"Longfin Smelt",39,2
4/18/2002 0:00:00,501,1,22,"Longfin Smelt",22,2
4/18/2002 0:00:00,501,2,25,"Longfin Smelt",25,2
4/18/2002 0:00:00,501,3,19,"Longfin Smelt",19,2
4/18/2002 0:00:00,602,1,50,"Longfin Smelt",60,2
4/18/2002 0:00:00,602,2,28,"Longfin Smelt",28,2
4/18/2002 0:00:00,602,3,20,"Longfin Smelt",20,2
4/18/2002 0:00:00,606,1,35,"Longfin Smelt",35,2
4/18/2002 0:00:00,606,2,50,"Longfin Smelt",295,2
4/18/2002 0:00:00,606,3,50,"Longfin Smelt",160,2
4/18/2002 0:00:00,609,1,47,"Longfin Smelt",47,2
4/18/2002 0:00:00,609,2,49,"Longfin Smelt",57,2
4/18/2002 0:00:00,609,3,50,"Longfin Smelt",67,2
4/18/2002 0:00:00,610,1,50,"Longfin Smelt",68,2
4/18/2002 0:00:00,610,2,50,"Longfin Smelt",77,2
4/18/2002 0:00:00,610,3,50,"Longfin Smelt",107,2
4/19/2002 0:00:00,323,1,1,"Longfin Smelt",1,2
4/19/2002 0:00:00,323,2,1,"Longfin Smelt",1,2
4/19/2002 0:00:00,323,3,1,"Longfin Smelt",1,2
4/19/2002 0:00:00,340,1,2,"Longfin Smelt",2,2
4/19/2002 0:00:00,340,2,1,"Longfin Smelt",1,2
4/19/2002 0:00:00,340,3,5,"Longfin Smelt",5,2
4/19/2002 0:00:00,342,1,7,"Longfin Smelt",7,2
4/19/2002 0:00:00,342,2,9,"Longfin Smelt",9,2
4/19/2002 0:00:00,342,3,9,"Longfin Smelt",9,2
4/19/2002 0:00:00,343,3,3,"Longfin Smelt",3,2
4/19/2002 0:00:00,344,1,50,"Longfin Smelt",132,2
4/19/2002 0:00:00,344,2,50,"Longfin Smelt",193,2
4/19/2002 0:00:00,344,3,50,"Longfin Smelt",173,2
4/19/2002 0:00:00,345,1,50,"Longfin Smelt",70,2
4/19/2002 0:00:00,345,2,50,"Longfin Smelt",75,2
4/19/2002 0:00:00,345,3,50,"Longfin Smelt",66,2
4/19/2002 0:00:00,346,1,45,"Longfin Smelt",45,2
4/19/2002 0:00:00,346,2,50,"Longfin Smelt",552,2
4/19/2002 0:00:00,346,3,50,"Longfin Smelt",221,2
4/19/2002 0:00:00,347,1,50,"Longfin Smelt",203,2
4/20/2002 0:00:00,405,1,7,"Longfin Smelt",7,2
4/20/2002 0:00:00,405,2,2,"Longfin Smelt",2,2
4/20/2002 0:00:00,405,3,2,"Longfin Smelt",2,2
4/20/2002 0:00:00,504,1,9,"Longfin Smelt",9,2
4/20/2002 0:00:00,504,2,18,"Longfin Smelt",18,2
4/20/2002 0:00:00,504,3,15,"Longfin Smelt",15,2
4/20/2002 0:00:00,519,1,11,"Longfin Smelt",11,2
4/20/2002 0:00:00,519,2,6,"Longfin Smelt",6,2
4/20/2002 0:00:00,519,3,15,"Longfin Smelt",15,2
4/29/2002 0:00:00,809,1,50,"Longfin Smelt",53,2
4/29/2002 0:00:00,809,2,50,"Longfin Smelt",126,2
4/29/2002 0:00:00,809,3,35,"Longfin Smelt",35,2
4/29/2002 0:00:00,901,1,1,"Longfin Smelt",1,2
4/29/2002 0:00:00,901,2,3,"Longfin Smelt",3,2
4/29/2002 0:00:00,901,3,1,"Longfin Smelt",1,2
4/29/2002 0:00:00,902,1,6,"Longfin Smelt",6,2
4/29/2002 0:00:00,902,2,6,"Longfin Smelt",6,2
4/29/2002 0:00:00,902,3,4,"Longfin Smelt",4,2
4/29/2002 0:00:00,910,2,1,"Longfin Smelt",1,2
4/29/2002 0:00:00,915,1,2,"Longfin Smelt",2,2
4/29/2002 0:00:00,915,2,2,"Longfin Smelt",2,2
4/29/2002 0:00:00,915,3,1,"Longfin Smelt",1,2
4/29/2002 0:00:00,918,2,2,"Longfin Smelt",2,2
4/29/2002 0:00:00,918,3,1,"Longfin Smelt",1,2
4/30/2002 0:00:00,704,1,50,"Longfin Smelt",136,2
4/30/2002 0:00:00,704,2,50,"Longfin Smelt",116,2
4/30/2002 0:00:00,704,3,50,"Longfin Smelt",199,2
4/30/2002 0:00:00,705,1,11,"Longfin Smelt",11,2
4/30/2002 0:00:00,705,2,3,"Longfin Smelt",3,2
4/30/2002 0:00:00,705,3,7,"Longfin Smelt",7,2
4/30/2002 0:00:00,706,1,50,"Longfin Smelt",67,2
4/30/2002 0:00:00,706,2,50,"Longfin Smelt",64,2
4/30/2002 0:00:00,707,1,18,"Longfin Smelt",18,2
4/30/2002 0:00:00,707,2,17,"Longfin Smelt",17,2
4/30/2002 0:00:00,707,3,11,"Longfin Smelt",11,2
4/30/2002 0:00:00,711,2,1,"Longfin Smelt",1,2
4/30/2002 0:00:00,716,1,1,"Longfin Smelt",1,2
4/30/2002 0:00:00,716,2,1,"Longfin Smelt",1,2
4/30/2002 0:00:00,716,3,2,"Longfin Smelt",2,2
4/30/2002 0:00:00,812,2,1,"Longfin Smelt",1,2
4/30/2002 0:00:00,812,3,1,"Longfin Smelt",1,2
4/30/2002 0:00:00,815,2,7,"Longfin Smelt",7,2
4/30/2002 0:00:00,815,3,4,"Longfin Smelt",4,2
5/1/2002 0:00:00,508,1,18,"Longfin Smelt",18,2
5/1/2002 0:00:00,508,2,12,"Longfin Smelt",12,2
5/1/2002 0:00:00,508,3,13,"Longfin Smelt",13,2
5/1/2002 0:00:00,513,1,15,"Longfin Smelt",15,2
5/1/2002 0:00:00,513,2,10,"Longfin Smelt",10,2
5/1/2002 0:00:00,513,3,7,"Longfin Smelt",7,2
5/1/2002 0:00:00,520,1,35,"Longfin Smelt",35,2
5/1/2002 0:00:00,520,2,50,"Longfin Smelt",87,2
5/1/2002 0:00:00,520,3,49,"Longfin Smelt",54,2
5/1/2002 0:00:00,703,1,26,"Longfin Smelt",26,2
5/1/2002 0:00:00,703,2,36,"Longfin Smelt",36,2
