"Station","Date","AnalyteName","Result"
"C10A","12/1/2015","temp",9.4
"C10A","12/1/2015","secchi",NA
"C10A","12/1/2015","Microcystis",1
"C10A","1/6/2016","chla",2.85
"C10A","1/6/2016","temp",9.05
"C10A","1/6/2016","secchi",NA
"C10A","1/6/2016","Microcystis",1
"C10A","2/1/2016","chla",5.01
"C10A","2/1/2016","temp",11.55
"C10A","2/1/2016","secchi",NA
"C10A","2/1/2016","Microcystis",1
"C10A","3/1/2016","chla",16.87
"C10A","3/1/2016","temp",18.28
"C10A","3/1/2016","secchi",NA
"C10A","3/1/2016","Microcystis",1
"C10A","4/12/2016","chla",61.94
"C10A","4/12/2016","temp",18.74
"C10A","4/12/2016","secchi",NA
"C10A","4/12/2016","Microcystis",1
"C10A","5/10/2016","chla",30.78
"C10A","5/10/2016","temp",17.72
"C10A","5/10/2016","secchi",NA
"C10A","5/10/2016","Microcystis",1
"C10A","6/8/2016","chla",67.96
"C10A","6/8/2016","temp",21.97
"C10A","6/8/2016","secchi",NA
"C10A","6/8/2016","Microcystis",1
"C10A","7/8/2016","chla",71.01
"C10A","7/8/2016","temp",23.6
"C10A","7/8/2016","secchi",NA
"C10A","7/8/2016","Microcystis",1
"C10A","8/5/2016","chla",9.16
"C10A","8/5/2016","temp",22.25
"C10A","8/5/2016","secchi",NA
"C10A","8/5/2016","Microcystis",1
"C10A","9/6/2016","chla",10.02
"C10A","9/6/2016","temp",22.43
"C10A","9/6/2016","secchi",NA
"C10A","9/6/2016","Microcystis",1
"C10A","10/21/2016","chla",4.97
"C10A","10/21/2016","temp",16.76
"C10A","10/21/2016","secchi",NA
"C10A","10/21/2016","Microcystis",1
"C10A","11/4/2016","chla",5.66
"C10A","11/4/2016","temp",16.25
"C10A","11/4/2016","secchi",NA
"C10A","11/4/2016","Microcystis",1
"C10A","12/6/2016","chla",3.16
"C10A","12/6/2016","temp",10.53
"C10A","12/6/2016","secchi",NA
"C10A","12/6/2016","Microcystis",1
"C10A","1/3/2017","chla",2.01
"C10A","1/3/2017","temp",8.96
"C10A","1/3/2017","secchi",NA
"C10A","1/3/2017","Microcystis",1
"C10A","2/2/2017","chla",5.15
"C10A","2/2/2017","temp",10.17
"C10A","2/2/2017","secchi",NA
"C10A","2/2/2017","Microcystis",1
"C10A","3/6/2017","chla",6.58
"C10A","3/6/2017","temp",11.48
"C10A","3/6/2017","secchi",NA
"C10A","3/6/2017","Microcystis",1
"C10A","4/4/2017","chla",5.18
"C10A","4/4/2017","temp",14.86
"C10A","4/4/2017","secchi",NA
"C10A","4/4/2017","Microcystis",1
"C10A","5/15/2017","chla",5.4
"C10A","5/15/2017","temp",14.37
"C10A","5/15/2017","secchi",NA
"C10A","5/15/2017","Microcystis",1
"C10A","6/12/2017","chla",6.24
"C10A","6/12/2017","temp",16.49
"C10A","6/12/2017","secchi",NA
"C10A","6/12/2017","Microcystis",1
"C10A","7/12/2017","chla",12.63
"C10A","7/12/2017","temp",19.37
"C10A","7/12/2017","secchi",NA
"C10A","7/12/2017","Microcystis",1
"C10A","8/11/2017","chla",12.24
"C10A","8/11/2017","temp",18.43
"C10A","8/11/2017","secchi",NA
"C10A","8/11/2017","Microcystis",1
"C10A","9/11/2017","chla",10.39
"C10A","9/11/2017","temp",20.9
"C10A","9/11/2017","secchi",NA
"C10A","9/11/2017","Microcystis",1
"C10A","10/11/2017","chla",8.48
"C10A","10/11/2017","temp",16.08
"C10A","10/11/2017","secchi",NA
"C10A","10/11/2017","Microcystis",1
"C10A","11/8/2017","chla",6.29
"C10A","11/8/2017","temp",12.26
"C10A","11/8/2017","secchi",NA
"C10A","11/8/2017","Microcystis",1
"C10A","12/6/2017","chla",3.62
"C10A","12/6/2017","temp",9.4
"C10A","12/6/2017","secchi",NA
"C10A","12/6/2017","Microcystis",1
"C10A","1/3/2018","chla",5.66
"C10A","1/3/2018","temp",9.68
"C10A","1/3/2018","secchi",NA
"C10A","1/3/2018","Microcystis",1
"C10A","2/6/2018","chla",14.77
"C10A","2/6/2018","temp",13.58
"C10A","2/6/2018","secchi",NA
"C10A","2/6/2018","Microcystis",1
"C10A","3/5/2018","chla",16.46
"C10A","3/5/2018","temp",11.52
"C10A","3/5/2018","secchi",NA
"C10A","3/5/2018","Microcystis",1
"C10A","4/5/2018","chla",8.27
"C10A","4/5/2018","temp",14.58
"C10A","4/5/2018","secchi",NA
"C10A","4/5/2018","Microcystis",1
"C10A","5/3/2018","chla",5.71
"C10A","5/3/2018","temp",15.54
"C10A","5/3/2018","secchi",NA
"C10A","5/3/2018","Microcystis",1
"C10A","6/6/2018","chla",48.4
"C10A","6/6/2018","temp",21.16
"C10A","6/6/2018","secchi",NA
"C10A","6/6/2018","Microcystis",1
"C10A","7/16/2018","chla",71.87
"C10A","7/16/2018","temp",26.03
"C10A","7/16/2018","secchi",NA
"C10A","7/16/2018","Microcystis",1
"C10A","8/1/2018","chla",23.2
"C10A","8/1/2018","temp",25.89
"C10A","8/1/2018","secchi",NA
"C10A","8/1/2018","Microcystis",1
"C10A","9/14/2018","chla",41.84
"C10A","9/14/2018","temp",21.39
"C10A","9/14/2018","secchi",NA
"C10A","9/14/2018","Microcystis",2
"C10A","10/11/2018","chla",5.55
"C10A","10/11/2018","temp",19.32
"C10A","10/11/2018","secchi",NA
"C10A","10/11/2018","Microcystis",1
"C10A","11/9/2018","chla",3.33
"C10A","11/9/2018","temp",12.75
"C10A","11/9/2018","secchi",NA
"C10A","11/9/2018","Microcystis",1
"C10A","12/10/2018","chla",3.65
"C10A","12/10/2018","temp",11.36
"C10A","12/10/2018","secchi",NA
"C10A","12/10/2018","Microcystis",1
"C10A","1/9/2019","chla",7.12
"C10A","1/9/2019","temp",11.56
"C10A","1/9/2019","secchi",NA
"C10A","1/9/2019","Microcystis",1
"C10A","2/7/2019","chla",6.87
"C10A","2/7/2019","temp",9.76
"C10A","2/7/2019","secchi",NA
"C10A","2/7/2019","Microcystis",1
"C10A","3/11/2019","chla",3.1
"C10A","3/11/2019","temp",11.35
"C10A","3/11/2019","secchi",NA
"C10A","3/11/2019","Microcystis",1
"C10A","4/9/2019","chla",4.3
"C10A","4/9/2019","temp",14.13
"C10A","4/9/2019","secchi",NA
"C10A","4/9/2019","Microcystis",1
"C10A","5/8/2019","chla",1.65
"C10A","5/8/2019","temp",15.1
"C10A","5/8/2019","secchi",NA
"C10A","5/8/2019","Microcystis",1
"C10A","6/6/2019","chla",3.18
"C10A","6/6/2019","temp",19.84
"C10A","6/6/2019","secchi",NA
"C10A","6/6/2019","Microcystis",1
"C10A","7/8/2019","chla",38.1
"C10A","7/8/2019","temp",23.12
"C10A","7/8/2019","secchi",NA
"C10A","7/8/2019","Microcystis",1
"C10A","8/2/2019","chla",19.2
"C10A","8/2/2019","temp",18.74
"C10A","8/2/2019","secchi",NA
"C10A","8/2/2019","Microcystis",1
"C10A","9/3/2019","chla",7.43
"C10A","9/3/2019","temp",21.7
"C10A","9/3/2019","secchi",NA
"C10A","9/3/2019","Microcystis",1
"C10A","10/1/2019","chla",2.16
"C10A","10/1/2019","temp",16.45
"C10A","10/1/2019","secchi",NA
"C10A","10/1/2019","Microcystis",1
"C10A","11/1/2019","chla",2.34
"C10A","11/1/2019","temp",12.66
"C10A","11/1/2019","secchi",NA
"C10A","11/1/2019","Microcystis",1
"C10A","12/2/2019","chla",4.74
"C10A","12/2/2019","temp",10.28
"C10A","12/2/2019","secchi",NA
"C10A","12/2/2019","Microcystis",1
"C3","1/22/1975","chla",2.22
"C3","1/22/1975","temp",8
"C3","1/22/1975","secchi",66
"C3","1/22/1975","Microcystis",NA
"C3","2/4/1975","chla",3.46
"C3","2/4/1975","temp",8
"C3","2/4/1975","secchi",20
"C3","2/4/1975","Microcystis",NA
"C3","3/18/1975","chla",1.85
"C3","3/18/1975","temp",13
"C3","3/18/1975","secchi",20
"C3","3/18/1975","Microcystis",NA
"C3","4/1/1975","chla",1.91
"C3","4/1/1975","temp",12
"C3","4/1/1975","secchi",18
"C3","4/1/1975","Microcystis",NA
"C3","4/18/1975","chla",2.62
"C3","4/18/1975","temp",12
"C3","4/18/1975","secchi",33
"C3","4/18/1975","Microcystis",NA
"C3","5/1/1975","chla",2.93
"C3","5/1/1975","temp",14
"C3","5/1/1975","secchi",46
"C3","5/1/1975","Microcystis",NA
"C3","5/15/1975","chla",3.24
"C3","5/15/1975","temp",16
"C3","5/15/1975","secchi",38
"C3","5/15/1975","Microcystis",NA
"C3","6/3/1975","chla",3.24
"C3","6/3/1975","temp",19
"C3","6/3/1975","secchi",56
"C3","6/3/1975","Microcystis",NA
"C3","6/17/1975","chla",2.78
"C3","6/17/1975","temp",19
"C3","6/17/1975","secchi",53
"C3","6/17/1975","Microcystis",NA
"C3","7/1/1975","chla",4.32
"C3","7/1/1975","temp",19
"C3","7/1/1975","secchi",41
"C3","7/1/1975","Microcystis",NA
"C3","7/15/1975","chla",5.09
"C3","7/15/1975","temp",21
"C3","7/15/1975","secchi",69
"C3","7/15/1975","Microcystis",NA
"C3","8/12/1975","chla",2.47
"C3","8/12/1975","temp",21
"C3","8/12/1975","secchi",NA
"C3","8/12/1975","Microcystis",NA
"C3","8/26/1975","chla",1.7
"C3","8/26/1975","temp",20
"C3","8/26/1975","secchi",53
"C3","8/26/1975","Microcystis",NA
"C3","9/11/1975","chla",1.39
"C3","9/11/1975","temp",20
"C3","9/11/1975","secchi",61
"C3","9/11/1975","Microcystis",NA
"C3","9/25/1975","chla",2.01
"C3","9/25/1975","temp",20
"C3","9/25/1975","secchi",71
"C3","9/25/1975","Microcystis",NA
"C3","10/10/1975","chla",1.39
"C3","10/10/1975","temp",15
"C3","10/10/1975","secchi",81
"C3","10/10/1975","Microcystis",NA
"C3","10/23/1975","chla",0.86
"C3","10/23/1975","temp",15
"C3","10/23/1975","secchi",76
"C3","10/23/1975","Microcystis",NA
"C3","11/25/1975","chla",1.3
"C3","11/25/1975","temp",10
"C3","11/25/1975","secchi",58
"C3","11/25/1975","Microcystis",NA
"C3","12/22/1975","chla",1.48
"C3","12/22/1975","temp",9
"C3","12/22/1975","secchi",81
"C3","12/22/1975","Microcystis",NA
"C3","1/20/1976","chla",2.1
"C3","1/20/1976","temp",10
"C3","1/20/1976","secchi",91
"C3","1/20/1976","Microcystis",NA
"C3","2/17/1976","chla",4.45
"C3","2/17/1976","temp",11
"C3","2/17/1976","secchi",76
"C3","2/17/1976","Microcystis",NA
"C3","3/9/1976","chla",1.42
"C3","3/9/1976","temp",10
"C3","3/9/1976","secchi",43
"C3","3/9/1976","Microcystis",NA
"C3","3/22/1976","chla",3.4
"C3","3/22/1976","temp",14
"C3","3/22/1976","secchi",76
"C3","3/22/1976","Microcystis",NA
"C3","4/5/1976","chla",4.01
"C3","4/5/1976","temp",13
"C3","4/5/1976","secchi",71
"C3","4/5/1976","Microcystis",NA
"C3","4/19/1976","chla",3.55
"C3","4/19/1976","temp",15
"C3","4/19/1976","secchi",74
"C3","4/19/1976","Microcystis",NA
"C3","5/6/1976","chla",5.56
"C3","5/6/1976","temp",18
"C3","5/6/1976","secchi",89
"C3","5/6/1976","Microcystis",NA
"C3","5/20/1976","chla",NA
"C3","5/20/1976","temp",20
"C3","5/20/1976","secchi",66
"C3","5/20/1976","Microcystis",NA
"C3","6/3/1976","chla",7.41
"C3","6/3/1976","temp",19
"C3","6/3/1976","secchi",81
"C3","6/3/1976","Microcystis",NA
"C3","6/17/1976","chla",7.1
"C3","6/17/1976","temp",21
"C3","6/17/1976","secchi",81
"C3","6/17/1976","Microcystis",NA
"C3","7/6/1976","chla",2.78
"C3","7/6/1976","temp",23
"C3","7/6/1976","secchi",66
"C3","7/6/1976","Microcystis",NA
"C3","7/19/1976","chla",4.48
"C3","7/19/1976","temp",22
"C3","7/19/1976","secchi",64
"C3","7/19/1976","Microcystis",NA
"C3","8/3/1976","chla",3.71
"C3","8/3/1976","temp",21
"C3","8/3/1976","secchi",74
"C3","8/3/1976","Microcystis",NA
"C3","8/26/1976","chla",2.93
"C3","8/26/1976","temp",22
"C3","8/26/1976","secchi",74
"C3","8/26/1976","Microcystis",NA
"C3","9/14/1976","chla",2.62
"C3","9/14/1976","temp",21
"C3","9/14/1976","secchi",58
"C3","9/14/1976","Microcystis",NA
"C3","9/27/1976","chla",3.55
"C3","9/27/1976","temp",20
"C3","9/27/1976","secchi",66
"C3","9/27/1976","Microcystis",NA
"C3","10/12/1976","chla",4.94
"C3","10/12/1976","temp",19
"C3","10/12/1976","secchi",74
"C3","10/12/1976","Microcystis",NA
"C3","10/28/1976","chla",3.86
"C3","10/28/1976","temp",15
"C3","10/28/1976","secchi",89
"C3","10/28/1976","Microcystis",NA
"C3","11/9/1976","chla",4.17
"C3","11/9/1976","temp",14
"C3","11/9/1976","secchi",97
"C3","11/9/1976","Microcystis",NA
"C3","12/14/1976","chla",3.09
"C3","12/14/1976","temp",10
"C3","12/14/1976","secchi",117
"C3","12/14/1976","Microcystis",NA
"C3","1/25/1977","chla",3.03
"C3","1/25/1977","temp",8
"C3","1/25/1977","secchi",91
"C3","1/25/1977","Microcystis",NA
"C3","2/23/1977","chla",6.79
"C3","2/23/1977","temp",13
"C3","2/23/1977","secchi",88
"C3","2/23/1977","Microcystis",NA
"C3","3/9/1977","chla",8.34
"C3","3/9/1977","temp",12
"C3","3/9/1977","secchi",74
"C3","3/9/1977","Microcystis",NA
"C3","3/28/1977","chla",38.59
"C3","3/28/1977","temp",11
"C3","3/28/1977","secchi",71
"C3","3/28/1977","Microcystis",NA
"C3","4/12/1977","chla",30.88
"C3","4/12/1977","temp",19
"C3","4/12/1977","secchi",54
"C3","4/12/1977","Microcystis",NA
"C3","4/25/1977","chla",24.7
"C3","4/25/1977","temp",17
"C3","4/25/1977","secchi",76
"C3","4/25/1977","Microcystis",NA
"C3","5/10/1977","chla",16.21
"C3","5/10/1977","temp",16
"C3","5/10/1977","secchi",71
"C3","5/10/1977","Microcystis",NA
"C3","5/24/1977","chla",22.38
"C3","5/24/1977","temp",18
"C3","5/24/1977","secchi",80
"C3","5/24/1977","Microcystis",NA
"C3","6/6/1977","chla",18.53
"C3","6/6/1977","temp",23
"C3","6/6/1977","secchi",76
"C3","6/6/1977","Microcystis",NA
"C3","6/22/1977","chla",14.67
"C3","6/22/1977","temp",22
"C3","6/22/1977","secchi",76
"C3","6/22/1977","Microcystis",NA
"C3","7/6/1977","chla",12.35
"C3","7/6/1977","temp",23
"C3","7/6/1977","secchi",78
"C3","7/6/1977","Microcystis",NA
"C3","7/21/1977","chla",7.56
"C3","7/21/1977","temp",24
"C3","7/21/1977","secchi",70
"C3","7/21/1977","Microcystis",NA
"C3","8/8/1977","chla",10.65
"C3","8/8/1977","temp",24
"C3","8/8/1977","secchi",74
"C3","8/8/1977","Microcystis",NA
"C3","8/22/1977","chla",10.34
"C3","8/22/1977","temp",25
"C3","8/22/1977","secchi",100
"C3","8/22/1977","Microcystis",NA
"C3","9/1/1977","chla",4.79
"C3","9/1/1977","temp",23
"C3","9/1/1977","secchi",102
"C3","9/1/1977","Microcystis",NA
"C3","9/20/1977","chla",6.33
"C3","9/20/1977","temp",21
"C3","9/20/1977","secchi",63
"C3","9/20/1977","Microcystis",NA
"C3","10/5/1977","chla",7.41
"C3","10/5/1977","temp",20
"C3","10/5/1977","secchi",52
"C3","10/5/1977","Microcystis",NA
"C3","10/17/1977","chla",18.53
"C3","10/17/1977","temp",19
"C3","10/17/1977","secchi",84
"C3","10/17/1977","Microcystis",NA
"C3","11/15/1977","chla",7.1
"C3","11/15/1977","temp",13
"C3","11/15/1977","secchi",97
"C3","11/15/1977","Microcystis",NA
"C3","12/14/1977","chla",3.71
"C3","12/14/1977","temp",12
"C3","12/14/1977","secchi",84
"C3","12/14/1977","Microcystis",NA
"C3","1/11/1978","chla",2.96
"C3","1/11/1978","temp",12
"C3","1/11/1978","secchi",11
"C3","1/11/1978","Microcystis",NA
"C3","2/14/1978","chla",1.85
"C3","2/14/1978","temp",10
"C3","2/14/1978","secchi",11
"C3","2/14/1978","Microcystis",NA
"C3","3/14/1978","chla",2.1
"C3","3/14/1978","temp",11
"C3","3/14/1978","secchi",18
"C3","3/14/1978","Microcystis",NA
"C3","4/3/1978","chla",2.78
"C3","4/3/1978","temp",14
"C3","4/3/1978","secchi",40
"C3","4/3/1978","Microcystis",NA
"C3","4/17/1978","chla",1.7
"C3","4/17/1978","temp",13
"C3","4/17/1978","secchi",36
"C3","4/17/1978","Microcystis",NA
"C3","5/1/1978","chla",2.93
"C3","5/1/1978","temp",16
"C3","5/1/1978","secchi",35
"C3","5/1/1978","Microcystis",NA
"C3","5/15/1978","chla",2.62
"C3","5/15/1978","temp",17
"C3","5/15/1978","secchi",25
"C3","5/15/1978","Microcystis",NA
"C3","6/12/1978","chla",5.19
"C3","6/12/1978","temp",20
"C3","6/12/1978","secchi",80
"C3","6/12/1978","Microcystis",NA
"C3","6/26/1978","chla",20.07
"C3","6/26/1978","temp",22
"C3","6/26/1978","secchi",65
"C3","6/26/1978","Microcystis",NA
"C3","7/10/1978","chla",5.19
"C3","7/10/1978","temp",23
"C3","7/10/1978","secchi",30
"C3","7/10/1978","Microcystis",NA
"C3","7/24/1978","chla",3.83
"C3","7/24/1978","temp",23
"C3","7/24/1978","secchi",73
"C3","7/24/1978","Microcystis",NA
"C3","8/8/1978","chla",2.59
"C3","8/8/1978","temp",24
"C3","8/8/1978","secchi",84
"C3","8/8/1978","Microcystis",NA
"C3","8/21/1978","chla",2.35
"C3","8/21/1978","temp",20
"C3","8/21/1978","secchi",62
"C3","8/21/1978","Microcystis",NA
"C3","9/11/1978","chla",1.73
"C3","9/11/1978","temp",18
"C3","9/11/1978","secchi",46
"C3","9/11/1978","Microcystis",NA
"C3","9/25/1978","chla",2.72
"C3","9/25/1978","temp",22
"C3","9/25/1978","secchi",26
"C3","9/25/1978","Microcystis",NA
"C3","10/10/1978","chla",2.72
"C3","10/10/1978","temp",19
"C3","10/10/1978","secchi",65
"C3","10/10/1978","Microcystis",NA
"C3","10/23/1978","chla",2.59
"C3","10/23/1978","temp",16
"C3","10/23/1978","secchi",100
"C3","10/23/1978","Microcystis",NA
"C3","11/20/1978","chla",1.36
"C3","11/20/1978","temp",10
"C3","11/20/1978","secchi",79
"C3","11/20/1978","Microcystis",NA
"C3","12/4/1978","chla",1.61
"C3","12/4/1978","temp",10
"C3","12/4/1978","secchi",94
"C3","12/4/1978","Microcystis",NA
"C3","1/16/1979","chla",3.9
"C3","1/16/1979","temp",9
"C3","1/16/1979","secchi",18
"C3","1/16/1979","Microcystis",NA
"C3","2/15/1979","chla",2.1
"C3","2/15/1979","temp",10
"C3","2/15/1979","secchi",34
"C3","2/15/1979","Microcystis",NA
"C3","3/5/1979","chla",2.35
"C3","3/5/1979","temp",10
"C3","3/5/1979","secchi",30
"C3","3/5/1979","Microcystis",NA
"C3","3/19/1979","chla",2.72
"C3","3/19/1979","temp",12
"C3","3/19/1979","secchi",48
"C3","3/19/1979","Microcystis",NA
"C3","4/2/1979","chla",1.92
"C3","4/2/1979","temp",13
"C3","4/2/1979","secchi",31
"C3","4/2/1979","Microcystis",NA
"C3","4/17/1979","chla",2.72
"C3","4/17/1979","temp",16
"C3","4/17/1979","secchi",64
"C3","4/17/1979","Microcystis",NA
"C3","5/1/1979","chla",3.9
"C3","5/1/1979","temp",16
"C3","5/1/1979","secchi",64
"C3","5/1/1979","Microcystis",NA
"C3","5/21/1979","chla",3.96
"C3","5/21/1979","temp",19
"C3","5/21/1979","secchi",71
"C3","5/21/1979","Microcystis",NA
"C3","6/4/1979","chla",2.97
"C3","6/4/1979","temp",20
"C3","6/4/1979","secchi",84
"C3","6/4/1979","Microcystis",NA
"C3","6/18/1979","chla",3.34
"C3","6/18/1979","temp",20
"C3","6/18/1979","secchi",72
"C3","6/18/1979","Microcystis",NA
"C3","7/2/1979","chla",3.22
"C3","7/2/1979","temp",21
"C3","7/2/1979","secchi",70
"C3","7/2/1979","Microcystis",NA
"C3","7/16/1979","chla",2.97
"C3","7/16/1979","temp",22
"C3","7/16/1979","secchi",68
"C3","7/16/1979","Microcystis",NA
"C3","8/13/1979","chla",2.72
"C3","8/13/1979","temp",21
"C3","8/13/1979","secchi",85
"C3","8/13/1979","Microcystis",NA
"C3","8/27/1979","chla",NA
"C3","8/27/1979","temp",22
"C3","8/27/1979","secchi",70
"C3","8/27/1979","Microcystis",NA
"C3","9/11/1979","chla",2.32
"C3","9/11/1979","temp",22
"C3","9/11/1979","secchi",61
"C3","9/11/1979","Microcystis",NA
"C3","9/24/1979","chla",2.48
"C3","9/24/1979","temp",20
"C3","9/24/1979","secchi",64
"C3","9/24/1979","Microcystis",NA
"C3","10/9/1979","chla",NA
"C3","10/9/1979","temp",19
"C3","10/9/1979","secchi",88
"C3","10/9/1979","Microcystis",NA
"C3","10/22/1979","chla",2.63
"C3","10/22/1979","temp",15
"C3","10/22/1979","secchi",106
"C3","10/22/1979","Microcystis",NA
"C3","11/26/1979","chla",0.78
"C3","11/26/1979","temp",11
"C3","11/26/1979","secchi",86
"C3","11/26/1979","Microcystis",NA
"C3","12/5/1979","chla",0.62
"C3","12/5/1979","temp",10
"C3","12/5/1979","secchi",88
"C3","12/5/1979","Microcystis",NA
"C3","2/6/1980","chla",1.24
"C3","2/6/1980","temp",10
"C3","2/6/1980","secchi",34
"C3","2/6/1980","Microcystis",NA
"C3","3/10/1980","chla",2.78
"C3","3/10/1980","temp",11
"C3","3/10/1980","secchi",24
"C3","3/10/1980","Microcystis",NA
"C3","3/24/1980","chla",4.33
"C3","3/24/1980","temp",11
"C3","3/24/1980","secchi",25
"C3","3/24/1980","Microcystis",NA
"C3","4/7/1980","chla",2.17
"C3","4/7/1980","temp",12
"C3","4/7/1980","secchi",56
"C3","4/7/1980","Microcystis",NA
"C3","4/21/1980","chla",6.18
"C3","4/21/1980","temp",14
"C3","4/21/1980","secchi",86
"C3","4/21/1980","Microcystis",NA
"C3","5/5/1980","chla",7.11
"C3","5/5/1980","temp",16
"C3","5/5/1980","secchi",94
"C3","5/5/1980","Microcystis",NA
"C3","5/19/1980","chla",5.25
"C3","5/19/1980","temp",19
"C3","5/19/1980","secchi",76
"C3","5/19/1980","Microcystis",NA
"C3","6/3/1980","chla",6.33
"C3","6/3/1980","temp",18
"C3","6/3/1980","secchi",98
"C3","6/3/1980","Microcystis",NA
"C3","6/17/1980","chla",4.02
"C3","6/17/1980","temp",20
"C3","6/17/1980","secchi",66
"C3","6/17/1980","Microcystis",NA
"C3","7/1/1980","chla",NA
"C3","7/1/1980","temp",19
"C3","7/1/1980","secchi",64
"C3","7/1/1980","Microcystis",NA
"C3","7/15/1980","chla",2.97
"C3","7/15/1980","temp",20
"C3","7/15/1980","secchi",97
"C3","7/15/1980","Microcystis",NA
"C3","8/4/1980","chla",2.85
"C3","8/4/1980","temp",23
"C3","8/4/1980","secchi",76
"C3","8/4/1980","Microcystis",NA
"C3","8/18/1980","chla",1.98
"C3","8/18/1980","temp",21
"C3","8/18/1980","secchi",64
"C3","8/18/1980","Microcystis",NA
"C3","9/2/1980","chla",5.07
"C3","9/2/1980","temp",21
"C3","9/2/1980","secchi",62
"C3","9/2/1980","Microcystis",NA
"C3","9/15/1980","chla",NA
"C3","9/15/1980","temp",20
"C3","9/15/1980","secchi",80
"C3","9/15/1980","Microcystis",NA
"C3","10/14/1980","chla",NA
"C3","10/14/1980","temp",16
"C3","10/14/1980","secchi",100
"C3","10/14/1980","Microcystis",NA
"C3","10/27/1980","chla",1.49
"C3","10/27/1980","temp",15
"C3","10/27/1980","secchi",100
"C3","10/27/1980","Microcystis",NA
"C3","11/12/1980","chla",1.36
"C3","11/12/1980","temp",13
"C3","11/12/1980","secchi",79
"C3","11/12/1980","Microcystis",NA
"C3","12/10/1980","chla",1.73
"C3","12/10/1980","temp",8
"C3","12/10/1980","secchi",36
"C3","12/10/1980","Microcystis",NA
"C3","1/8/1981","chla",NA
"C3","1/8/1981","temp",9
"C3","1/8/1981","secchi",70
"C3","1/8/1981","Microcystis",NA
"C3","2/24/1981","chla",NA
"C3","2/24/1981","temp",11
"C3","2/24/1981","secchi",40
"C3","2/24/1981","Microcystis",NA
"C3","3/10/1981","chla",1.24
"C3","3/10/1981","temp",12
"C3","3/10/1981","secchi",46
"C3","3/10/1981","Microcystis",NA
"C3","3/24/1981","chla",4.7
"C3","3/24/1981","temp",12
"C3","3/24/1981","secchi",24
"C3","3/24/1981","Microcystis",NA
"C3","4/9/1981","chla",1.39
"C3","4/9/1981","temp",15
"C3","4/9/1981","secchi",78
"C3","4/9/1981","Microcystis",NA
"C3","4/27/1981","chla",1.7
"C3","4/27/1981","temp",17
"C3","4/27/1981","secchi",60
"C3","4/27/1981","Microcystis",NA
"C3","5/11/1981","chla",1.86
"C3","5/11/1981","temp",18
"C3","5/11/1981","secchi",76
"C3","5/11/1981","Microcystis",NA
"C3","5/26/1981","chla",1.7
"C3","5/26/1981","temp",21
"C3","5/26/1981","secchi",80
"C3","5/26/1981","Microcystis",NA
"C3","6/8/1981","chla",1.24
"C3","6/8/1981","temp",23
"C3","6/8/1981","secchi",92
"C3","6/8/1981","Microcystis",NA
"C3","6/23/1981","chla",1.09
"C3","6/23/1981","temp",23
"C3","6/23/1981","secchi",122
"C3","6/23/1981","Microcystis",NA
"C3","7/6/1981","chla",0.47
"C3","7/6/1981","temp",23
"C3","7/6/1981","secchi",60
"C3","7/6/1981","Microcystis",NA
"C3","7/21/1981","chla",0.78
"C3","7/21/1981","temp",22
"C3","7/21/1981","secchi",74
"C3","7/21/1981","Microcystis",NA
"C3","8/4/1981","chla",0.62
"C3","8/4/1981","temp",21
"C3","8/4/1981","secchi",81
"C3","8/4/1981","Microcystis",NA
"C3","8/18/1981","chla",NA
"C3","8/18/1981","temp",21
"C3","8/18/1981","secchi",84
"C3","8/18/1981","Microcystis",NA
"C3","9/1/1981","chla",0.47
"C3","9/1/1981","temp",22
"C3","9/1/1981","secchi",84
"C3","9/1/1981","Microcystis",NA
